timestamp,link_id,utilisation,delta_utilisation,queue_proxy
1776783702.935870,0000000000000002:2,0.927054,0.923233,0.925908
1776783702.946263,0000000000000004:1,0.629436,0.616913,0.625679
1776783702.946297,0000000000000004:2,0.008578,0.001061,0.006323
1776783702.946316,0000000000000004:3,0.001640,-0.000252,0.001148
1776783703.003929,0000000000000003:1,0.001744,-0.000125,0.001221
1776783703.003968,0000000000000003:2,0.011165,0.001078,0.008139
1776783703.023036,0000000000000001:1,0.013129,0.000509,0.009343
1776783703.023089,0000000000000001:2,0.902717,0.898877,0.901565
1776783703.023108,0000000000000001:3,0.010823,0.000701,0.007787
1776783703.947243,0000000000000002:1,0.008066,-0.000509,0.005646
1776783703.947297,0000000000000002:2,0.822597,-0.104457,0.575818
1776783703.948380,0000000000000004:1,0.804665,0.175229,0.615834
1776783703.948406,0000000000000004:2,0.008188,-0.000390,0.005731
1776783703.948423,0000000000000004:3,0.000734,-0.000905,0.000514
1776783703.999360,0000000000000003:1,0.000793,-0.000951,0.000555
1776783703.999397,0000000000000003:2,0.332024,0.320859,0.328674
1776783704.027957,0000000000000001:1,0.011890,-0.001239,0.008323
1776783704.027991,0000000000000001:2,0.826752,-0.075965,0.578726
1776783704.028010,0000000000000001:3,0.336409,0.325586,0.333162
1776783704.952561,0000000000000002:1,0.009027,0.000962,0.006608
1776783704.952633,0000000000000002:2,0.001858,-0.820739,0.001301
1776783704.957937,0000000000000004:1,0.910297,0.105633,0.668898
1776783704.957968,0000000000000004:2,0.008976,0.000788,0.006520
1776783704.957986,0000000000000004:3,0.000965,0.000231,0.000745
1776783705.011064,0000000000000003:1,0.000937,0.000143,0.000699
1776783705.011120,0000000000000003:2,0.829943,0.497919,0.730335
1776783705.043424,0000000000000001:1,0.013112,0.001222,0.009545
1776783705.043480,0000000000000001:2,0.001860,-0.824892,0.001302
1776783705.043501,0000000000000001:3,0.826862,0.490452,0.725939
1776783705.960631,0000000000000002:1,0.008290,-0.000737,0.005803
1776783705.960696,0000000000000002:2,0.001987,0.000128,0.001429
1776783705.966062,0000000000000004:1,0.082890,-0.827407,0.058023
1776783705.966092,0000000000000004:2,0.008313,-0.000663,0.005819
1776783705.966110,0000000000000004:3,0.001000,0.000035,0.000710
1776783706.016409,0000000000000003:1,0.000999,0.000063,0.000718
1776783706.016448,0000000000000003:2,0.077476,-0.752467,0.054233
1776783706.044890,0000000000000001:1,0.012456,-0.000656,0.008719
1776783706.044955,0000000000000001:2,0.002013,0.000154,0.001455
1776783706.044975,0000000000000001:3,0.070192,-0.756670,0.049134
1776783706.971003,0000000000000002:1,0.008716,0.000426,0.006229
1776783706.971072,0000000000000002:2,0.002341,0.000355,0.001745
1776783706.978359,0000000000000004:1,0.013122,-0.069769,0.009185
1776783706.983878,0000000000000004:2,0.008659,0.000346,0.006165
1776783706.983935,0000000000000004:3,0.001175,0.000175,0.000875
1776783707.032254,0000000000000003:1,0.001158,0.000158,0.000858
1776783707.032292,0000000000000003:2,0.011568,-0.065908,0.008097
1776783707.135526,0000000000000001:1,0.012196,-0.000260,0.008537
1776783707.135585,0000000000000001:2,0.002163,0.000150,0.001559
1776783707.135603,0000000000000001:3,0.010775,-0.059417,0.007542
1776783707.975200,0000000000000002:1,0.007850,-0.000867,0.005495
1776783707.975255,0000000000000002:2,0.002302,-0.000039,0.001611
1776783707.983483,0000000000000004:1,0.011959,-0.001163,0.008371
1776783707.983515,0000000000000004:2,0.007875,-0.000784,0.005513
1776783707.983534,0000000000000004:3,0.001187,0.000011,0.000834
1776783708.036186,0000000000000003:1,0.001158,0.000000,0.000811
1776783708.036253,0000000000000003:2,0.010397,-0.001171,0.007278
1776783708.065983,0000000000000001:1,0.012870,0.000674,0.009211
1776783708.066032,0000000000000001:2,0.002492,0.000329,0.001843
1776783708.066051,0000000000000001:3,0.011243,0.000468,0.008010
1776783708.990872,0000000000000004:1,0.506038,0.494079,0.502450
1776783708.990933,0000000000000004:2,0.007756,-0.000119,0.005429
1776783708.990953,0000000000000004:3,0.001014,-0.000173,0.000710
1776783708.992395,0000000000000002:1,0.007691,-0.000159,0.005384
1776783708.992421,0000000000000002:2,0.744568,0.742266,0.743877
1776783709.042719,0000000000000003:1,0.001082,-0.000076,0.000757
1776783709.042774,0000000000000003:2,0.010237,-0.000160,0.007166
1776783709.091319,0000000000000001:1,0.011432,-0.001438,0.008002
1776783709.091384,0000000000000001:2,0.737347,0.734855,0.736599
1776783709.091405,0000000000000001:3,0.010014,-0.001229,0.007010
1776783709.981090,0000000000000002:1,0.009271,0.001580,0.006964
1776783709.981143,0000000000000002:2,1.000000,0.255432,0.776630
1776783709.984149,0000000000000004:1,0.688272,0.182234,0.536461
1776783709.984181,0000000000000004:2,0.009205,0.001449,0.006878
1776783709.984199,0000000000000004:3,0.000558,-0.000456,0.000391
1776783710.027014,0000000000000003:1,0.000608,-0.000474,0.000425
1776783710.027061,0000000000000003:2,0.012298,0.002061,0.009227
1776783710.093417,0000000000000001:1,0.012933,0.001502,0.009504
1776783710.093460,0000000000000001:2,1.000000,0.262653,0.778796
1776783710.093480,0000000000000001:3,0.011968,0.001954,0.008964
1776783710.987823,0000000000000004:1,0.933649,0.245377,0.727167
1776783710.987890,0000000000000004:2,0.009062,-0.000143,0.006343
1776783710.987910,0000000000000004:3,0.000321,-0.000237,0.000225
1776783710.992799,0000000000000002:1,0.008980,-0.000291,0.006286
1776783710.992846,0000000000000002:2,0.415361,-0.584639,0.290753
1776783711.030097,0000000000000003:1,0.000328,-0.000279,0.000230
1776783711.030148,0000000000000003:2,0.669236,0.656937,0.665546
1776783711.101094,0000000000000001:1,0.012364,-0.000569,0.008655
1776783711.101143,0000000000000001:2,0.415646,-0.584354,0.290952
1776783711.101162,0000000000000001:3,0.674084,0.662116,0.670493
1776783711.996441,0000000000000002:1,0.009558,0.000578,0.006864
1776783711.996498,0000000000000002:2,0.001058,-0.414303,0.000741
1776783712.003425,0000000000000004:1,0.234518,-0.699131,0.164163
1776783712.043693,0000000000000004:2,0.009081,0.000019,0.006362
1776783712.043828,0000000000000004:3,0.000519,0.000197,0.000422
1776783712.085849,0000000000000003:1,0.000489,0.000161,0.000391
1776783712.085887,0000000000000003:2,0.207962,-0.461274,0.145573
1776783712.149826,0000000000000001:1,0.012966,0.000602,0.009257
1776783712.149862,0000000000000001:2,0.000968,-0.414678,0.000677
1776783712.149881,0000000000000001:3,0.201796,-0.472287,0.141257
1776783713.000419,0000000000000002:1,0.008410,-0.001148,0.005887
1776783713.000482,0000000000000002:2,0.001071,0.000013,0.000754
1776783713.007581,0000000000000004:1,0.011912,-0.222606,0.008338
1776783713.007618,0000000000000004:2,0.008766,-0.000314,0.006136
1776783713.007637,0000000000000004:3,0.000558,0.000039,0.000402
1776783713.049960,0000000000000003:1,0.000568,0.000079,0.000421
1776783713.050022,0000000000000003:2,0.011663,-0.196299,0.008164
1776783713.113446,0000000000000001:1,0.012413,-0.000553,0.008689
1776783713.113485,0000000000000001:2,0.001109,0.000141,0.000819
1776783713.113505,0000000000000001:3,0.011706,-0.190090,0.008195
1776783714.004496,0000000000000002:1,0.009246,0.000836,0.006723
1776783714.004549,0000000000000002:2,0.001318,0.000248,0.000997
1776783714.011253,0000000000000004:1,0.013154,0.001242,0.009581
1776783714.011285,0000000000000004:2,0.009243,0.000477,0.006613
1776783714.011303,0000000000000004:3,0.000680,0.000122,0.000512
1776783714.053699,0000000000000003:1,0.000666,0.000098,0.000496
1776783714.053743,0000000000000003:2,0.012323,0.000660,0.008824
1776783714.116541,0000000000000001:1,0.013138,0.000725,0.009414
1776783714.116577,0000000000000001:2,0.001353,0.000244,0.001021
1776783714.116595,0000000000000001:3,0.012331,0.000625,0.008819
1776783715.007424,0000000000000002:1,0.008781,-0.000465,0.006147
1776783715.007485,0000000000000002:2,0.001414,0.000095,0.001018
1776783715.017188,0000000000000004:1,0.012639,-0.000515,0.008847
1776783715.017221,0000000000000004:2,0.008758,-0.000485,0.006131
1776783715.017239,0000000000000004:3,0.000711,0.000032,0.000508
1776783715.060328,0000000000000003:1,0.000704,0.000038,0.000504
1776783715.060386,0000000000000003:2,0.011665,-0.000659,0.008165
1776783715.134545,0000000000000001:1,0.012520,-0.000618,0.008764
1776783715.134620,0000000000000001:2,0.001386,0.000033,0.000980
1776783715.134646,0000000000000001:3,0.011560,-0.000771,0.008092
1776783716.016187,0000000000000002:1,0.008450,-0.000331,0.005915
1776783716.016241,0000000000000002:2,0.001539,0.000125,0.001115
1776783716.017112,0000000000000004:1,0.012316,-0.000323,0.008621
1776783716.017139,0000000000000004:2,0.008542,-0.000216,0.005979
1776783716.017157,0000000000000004:3,0.000776,0.000065,0.000563
1776783716.068835,0000000000000003:1,0.000743,0.000039,0.000532
1776783716.068888,0000000000000003:2,0.011239,-0.000426,0.007867
1776783716.130816,0000000000000001:1,0.012362,-0.000159,0.008653
1776783716.130860,0000000000000001:2,0.001545,0.000158,0.001129
1776783716.130879,0000000000000001:3,0.011368,-0.000192,0.007958
1776783717.019859,0000000000000002:1,0.008926,0.000476,0.006391
1776783717.019940,0000000000000002:2,0.586778,0.585240,0.586317
1776783717.030248,0000000000000004:1,0.395730,0.383414,0.392036
1776783717.066672,0000000000000004:2,0.008527,-0.000015,0.005969
1776783717.066724,0000000000000004:3,0.000682,-0.000094,0.000477
1776783717.109572,0000000000000003:1,0.000726,-0.000017,0.000508
1776783717.109641,0000000000000003:2,0.011429,0.000190,0.008057
1776783717.180470,0000000000000001:1,0.012332,-0.000029,0.008632
1776783717.180524,0000000000000001:2,0.562438,0.560894,0.561975
1776783717.180543,0000000000000001:3,0.011302,-0.000067,0.007911
1776783718.026762,0000000000000002:1,0.008129,-0.000797,0.005690
1776783718.026826,0000000000000002:2,1.000000,0.413222,0.823966
1776783718.031584,0000000000000004:1,0.681911,0.286180,0.563192
1776783718.031630,0000000000000004:2,0.008458,-0.000069,0.005920
1776783718.031656,0000000000000004:3,0.000258,-0.000424,0.000180
1776783718.072213,0000000000000003:1,0.000307,-0.000419,0.000215
1776783718.072267,0000000000000003:2,0.011207,-0.000222,0.007845
1776783718.167872,0000000000000001:1,0.011307,-0.001026,0.007915
1776783718.167923,0000000000000001:2,1.000000,0.437562,0.831268
1776783718.167943,0000000000000001:3,0.010835,-0.000467,0.007584
1776783719.020370,0000000000000004:1,0.923022,0.241111,0.718448
1776783719.020421,0000000000000004:2,0.009464,0.001006,0.006926
1776783719.020445,0000000000000004:3,0.000167,-0.000091,0.000117
1776783719.025506,0000000000000002:1,0.009366,0.001237,0.006927
1776783719.025538,0000000000000002:2,0.494446,-0.505554,0.346112
1776783719.066753,0000000000000003:1,0.000159,-0.000148,0.000111
1776783719.066793,0000000000000003:2,0.665453,0.654247,0.662091
1776783719.161639,0000000000000001:1,0.012609,0.001303,0.009217
1776783719.161693,0000000000000001:2,0.495447,-0.504553,0.346813
1776783719.161712,0000000000000001:3,0.674259,0.663424,0.671008
1776783720.032490,0000000000000002:1,0.009136,-0.000230,0.006395
1776783720.032543,0000000000000002:2,0.000527,-0.493919,0.000369
1776783720.041270,0000000000000004:1,0.959453,0.036432,0.682547
1776783720.041303,0000000000000004:2,0.009015,-0.000449,0.006310
1776783720.041321,0000000000000004:3,0.000270,0.000103,0.000220
1776783720.076509,0000000000000003:1,0.000253,0.000094,0.000205
1776783720.076550,0000000000000003:2,0.900738,0.235284,0.701102
1776783720.168764,0000000000000001:1,0.012655,0.000046,0.008873
1776783720.168812,0000000000000001:2,0.000534,-0.494913,0.000374
1776783720.168831,0000000000000001:3,0.904246,0.229988,0.701969
1776783721.036045,0000000000000002:1,0.009187,0.000051,0.006446
1776783721.036101,0000000000000002:2,0.729545,0.729018,0.729387
1776783721.041571,0000000000000004:1,0.757777,-0.201676,0.530444
1776783721.041606,0000000000000004:2,0.009217,0.000202,0.006513
1776783721.041625,0000000000000004:3,0.000259,-0.000011,0.000181
1776783721.079582,0000000000000003:1,0.000278,0.000025,0.000202
1776783721.079634,0000000000000003:2,0.268891,-0.631847,0.188224
1776783721.182487,0000000000000001:1,0.012432,-0.000224,0.008702
1776783721.182545,0000000000000001:2,0.723391,0.722857,0.723231
1776783721.182564,0000000000000001:3,0.256816,-0.647430,0.179771
1776783722.040135,0000000000000002:1,0.008911,-0.000276,0.006238
1776783722.040191,0000000000000002:2,1.000000,0.270455,0.781136
1776783722.045567,0000000000000004:1,0.680002,-0.077775,0.476002
1776783722.045609,0000000000000004:2,0.008861,-0.000356,0.006202
1776783722.045627,0000000000000004:3,0.000149,-0.000109,0.000105
1776783722.082399,0000000000000003:1,0.000147,-0.000131,0.000103
1776783722.082462,0000000000000003:2,0.011815,-0.257076,0.008270
1776783722.188129,0000000000000001:1,0.011961,-0.000470,0.008373
1776783722.188177,0000000000000001:2,1.000000,0.276609,0.782983
1776783722.188198,0000000000000001:3,0.011743,-0.245073,0.008220
1776783723.046736,0000000000000002:1,0.009557,0.000645,0.006883
1776783723.046787,0000000000000002:2,0.998629,-0.001371,0.699040
1776783723.118766,0000000000000004:1,0.636145,-0.043857,0.445302
1776783723.118842,0000000000000004:2,0.009013,0.000153,0.006355
1776783723.118864,0000000000000004:3,0.000066,-0.000084,0.000046
1776783723.152817,0000000000000003:1,0.000069,-0.000078,0.000048
1776783723.152865,0000000000000003:2,0.012033,0.000218,0.008488
1776783723.260885,0000000000000001:1,0.012086,0.000125,0.008497
1776783723.260957,0000000000000001:2,0.936353,-0.063647,0.655447
1776783723.260979,0000000000000001:3,0.011998,0.000255,0.008475
1776783724.052985,0000000000000002:1,0.008926,-0.000631,0.006248
1776783724.053045,0000000000000002:2,0.917195,-0.081434,0.642036
1776783724.059528,0000000000000004:1,0.825036,0.188890,0.634192
1776783724.059579,0000000000000004:2,0.009543,0.000530,0.006839
1776783724.059599,0000000000000004:3,0.000057,-0.000009,0.000040
1776783724.100063,0000000000000003:1,0.000046,-0.000023,0.000032
1776783724.100122,0000000000000003:2,0.295519,0.283486,0.291909
1776783724.219875,0000000000000001:1,0.012520,0.000434,0.008894
1776783724.219933,0000000000000001:2,0.960675,0.024322,0.679769
1776783724.219954,0000000000000001:3,0.301014,0.289016,0.297415
1776783725.056322,0000000000000002:1,0.008854,-0.000071,0.006198
1776783725.056379,0000000000000002:2,0.000201,-0.916994,0.000141
1776783725.056407,0000000000000004:1,1.000000,0.174964,0.752489
1776783725.056426,0000000000000004:2,0.008912,-0.000632,0.006238
1776783725.056452,0000000000000004:3,0.000115,0.000057,0.000097
1776783725.099006,0000000000000003:1,0.000121,0.000075,0.000107
1776783725.099043,0000000000000003:2,0.910742,0.615223,0.822086
1776783725.202485,0000000000000001:1,0.012123,-0.000397,0.008486
1776783725.202535,0000000000000001:2,0.000205,-0.960470,0.000144
1776783725.202555,0000000000000001:3,0.925712,0.624698,0.835408
1776783726.061045,0000000000000002:1,0.009745,0.000891,0.007089
1776783726.061100,0000000000000002:2,0.631486,0.631285,0.631426
1776783726.061590,0000000000000004:1,0.791477,-0.208523,0.554034
1776783726.061615,0000000000000004:2,0.009744,0.000832,0.007070
1776783726.061633,0000000000000004:3,0.000170,0.000056,0.000136
1776783726.104341,0000000000000003:1,0.000160,0.000039,0.000124
1776783726.104383,0000000000000003:2,0.356386,-0.554356,0.249470
1776783726.209685,0000000000000001:1,0.013148,0.001025,0.009511
1776783726.209739,0000000000000001:2,0.630875,0.630670,0.630814
1776783726.209759,0000000000000001:3,0.347214,-0.578497,0.243050
1776783727.065803,0000000000000002:1,0.009407,-0.000338,0.006585
1776783727.065853,0000000000000002:2,0.999977,0.368491,0.810531
1776783727.070992,0000000000000004:1,0.676770,-0.114707,0.473739
1776783727.071023,0000000000000004:2,0.009360,-0.000384,0.006552
1776783727.071041,0000000000000004:3,0.000070,-0.000101,0.000049
1776783727.103273,0000000000000003:1,0.000087,-0.000073,0.000061
1776783727.103310,0000000000000003:2,0.012575,-0.343811,0.008803
1776783727.220310,0000000000000001:1,0.012527,-0.000621,0.008769
1776783727.220364,0000000000000001:2,0.995349,0.364473,0.806086
1776783727.220382,0000000000000001:3,0.012434,-0.334780,0.008704
1776783728.072845,0000000000000002:1,0.009823,0.000416,0.007001
1776783728.072906,0000000000000002:2,0.610412,-0.389565,0.427289
1776783728.078456,0000000000000004:1,0.871276,0.194506,0.668245
1776783728.078489,0000000000000004:2,0.009819,0.000458,0.007010
1776783728.078507,0000000000000004:3,0.000070,0.000000,0.000049
1776783728.114451,0000000000000003:1,0.000056,-0.000031,0.000040
1776783728.114502,0000000000000003:2,0.552470,0.539894,0.548697
1776783728.227002,0000000000000001:1,0.013173,0.000645,0.009414
