timestamp,link_id,utilisation,delta_utilisation,queue_proxy
1776783551.738740,0000000000000001:2,0.983740,-0.016260,0.688618
1776783551.738760,0000000000000001:3,0.011951,-0.001229,0.008366
1776783552.581363,0000000000000002:1,0.008657,-0.000476,0.006060
1776783552.581419,0000000000000002:2,0.999995,0.000978,0.700290
1776783552.592214,0000000000000004:1,0.678414,0.000833,0.475139
1776783552.594133,0000000000000004:2,0.008638,-0.000494,0.006047
1776783552.594171,0000000000000004:3,0.000043,0.000006,0.000032
1776783552.595911,0000000000000003:1,0.000040,-0.000004,0.000028
1776783552.595938,0000000000000003:2,0.011505,-0.000683,0.008054
1776783552.755988,0000000000000001:1,0.011538,-0.000470,0.008077
1776783552.756061,0000000000000001:2,0.997180,0.013440,0.702058
1776783552.756083,0000000000000001:3,0.011498,-0.000453,0.008049
1776783553.583961,0000000000000002:1,0.009441,0.000784,0.006844
1776783553.584047,0000000000000002:2,0.894143,-0.105852,0.625900
1776783553.593957,0000000000000004:1,0.782642,0.104228,0.579118
1776783553.593990,0000000000000004:2,0.009466,0.000828,0.006875
1776783553.594009,0000000000000004:3,0.000069,0.000027,0.000057
1776783553.599707,0000000000000003:1,0.000067,0.000027,0.000055
1776783553.599747,0000000000000003:2,0.302928,0.291422,0.299476
1776783553.749199,0000000000000001:1,0.012700,0.001162,0.009239
1776783553.749244,0000000000000001:2,0.901198,-0.095982,0.630838
1776783553.749263,0000000000000001:3,0.314526,0.303028,0.311077
1776783554.591041,0000000000000002:1,0.009362,-0.000079,0.006553
1776783554.591111,0000000000000002:2,0.000280,-0.893862,0.000196
1776783554.601527,0000000000000004:1,0.999765,0.217124,0.764973
1776783554.601557,0000000000000004:2,0.009371,-0.000096,0.006559
1776783554.601575,0000000000000004:3,0.000137,0.000067,0.000116
1776783554.606666,0000000000000003:1,0.000130,0.000063,0.000110
1776783554.606695,0000000000000003:2,0.902980,0.600053,0.812102
1776783554.755596,0000000000000001:1,0.012718,0.000018,0.008908
1776783554.755648,0000000000000001:2,0.000280,-0.900917,0.000196
1776783554.755668,0000000000000001:3,0.903978,0.589452,0.809620
1776783555.594409,0000000000000002:1,0.009788,0.000426,0.006980
1776783555.594491,0000000000000002:2,0.000469,0.000189,0.000385
1776783555.604511,0000000000000004:1,0.917038,-0.082728,0.641926
1776783555.604545,0000000000000004:2,0.009779,0.000408,0.006967
1776783555.604563,0000000000000004:3,0.000261,0.000125,0.000220
1776783555.615434,0000000000000003:1,0.000266,0.000136,0.000227
1776783555.615471,0000000000000003:2,0.901082,-0.001898,0.630757
1776783555.764781,0000000000000001:1,0.013287,0.000569,0.009471
1776783555.764826,0000000000000001:2,0.000466,0.000186,0.000382
1776783555.764845,0000000000000001:3,0.900749,-0.003229,0.630524
1776783556.605773,0000000000000002:1,0.009033,-0.000755,0.006323
1776783556.605827,0000000000000002:2,0.000538,0.000069,0.000398
1776783556.612193,0000000000000004:1,0.904263,-0.012775,0.632984
1776783556.612224,0000000000000004:2,0.009070,-0.000709,0.006349
1776783556.612242,0000000000000004:3,0.000277,0.000015,0.000198
1776783556.618872,0000000000000003:1,0.000271,0.000005,0.000191
1776783556.618902,0000000000000003:2,0.906725,0.005643,0.636400
1776783556.773162,0000000000000001:1,0.012426,-0.000860,0.008699
1776783556.773206,0000000000000001:2,0.000593,0.000127,0.000453
1776783556.773225,0000000000000001:3,0.902888,0.002139,0.632664
1776783557.608683,0000000000000002:1,0.009605,0.000572,0.006895
1776783557.608735,0000000000000002:2,0.000831,0.000293,0.000669
1776783557.614852,0000000000000004:1,0.906176,0.001913,0.634897
1776783557.614882,0000000000000004:2,0.009630,0.000560,0.006909
1776783557.614900,0000000000000004:3,0.000416,0.000139,0.000333
1776783557.630582,0000000000000003:1,0.000389,0.000117,0.000307
1776783557.630614,0000000000000003:2,0.898267,-0.008457,0.628787
1776783557.835843,0000000000000001:1,0.012597,0.000170,0.008869
1776783557.835950,0000000000000001:2,0.000752,0.000159,0.000575
1776783557.835971,0000000000000001:3,0.854688,-0.048200,0.598281
1776783558.614169,0000000000000002:1,0.009036,-0.000569,0.006325
1776783558.614221,0000000000000002:2,0.368496,0.367665,0.368247
1776783558.619640,0000000000000004:1,0.839031,-0.067145,0.587322
1776783558.619678,0000000000000004:2,0.009035,-0.000595,0.006325
1776783558.619697,0000000000000004:3,0.000388,-0.000028,0.000272
1776783558.635091,0000000000000003:1,0.000401,0.000013,0.000285
1776783558.635124,0000000000000003:2,0.592536,-0.305731,0.414775
1776783558.786273,0000000000000001:1,0.013264,0.000667,0.009485
1776783558.786319,0000000000000001:2,0.391365,0.390612,0.391139
1776783558.786338,0000000000000001:3,0.616932,-0.237755,0.431853
1776783559.618371,0000000000000002:1,0.009252,0.000216,0.006541
1776783559.618423,0000000000000002:2,1.000000,0.631504,0.889451
1776783559.626918,0000000000000004:1,0.677316,-0.161715,0.474121
1776783559.626947,0000000000000004:2,0.009223,0.000188,0.006513
1776783559.626965,0000000000000004:3,0.000240,-0.000148,0.000168
1776783559.634004,0000000000000003:1,0.000259,-0.000142,0.000181
1776783559.634035,0000000000000003:2,0.012356,-0.580181,0.008649
1776783559.798068,0000000000000001:1,0.012526,-0.000738,0.008768
1776783559.798118,0000000000000001:2,0.992863,0.601498,0.875454
1776783559.798137,0000000000000001:3,0.012163,-0.604769,0.008514
1776783560.621371,0000000000000002:1,0.009963,0.000711,0.007187
1776783560.621424,0000000000000002:2,1.000000,0.000000,0.700000
1776783560.631284,0000000000000004:1,0.679375,0.002059,0.476180
1776783560.631313,0000000000000004:2,0.009939,0.000716,0.007172
1776783560.631331,0000000000000004:3,0.000087,-0.000153,0.000061
1776783560.636332,0000000000000003:1,0.000084,-0.000175,0.000059
1776783560.636362,0000000000000003:2,0.013266,0.000910,0.009559
1776783560.803335,0000000000000001:1,0.013321,0.000794,0.009563
1776783560.803388,0000000000000001:2,0.998293,0.005430,0.700434
1776783560.803408,0000000000000001:3,0.013191,0.001028,0.009542
1776783561.625185,0000000000000002:1,0.009339,-0.000624,0.006537
1776783561.625238,0000000000000002:2,1.000000,0.000000,0.700000
1776783561.629716,0000000000000004:1,0.682782,0.003407,0.478970
1776783561.629745,0000000000000004:2,0.009389,-0.000550,0.006572
1776783561.629764,0000000000000004:3,0.000044,-0.000043,0.000031
1776783561.639875,0000000000000003:1,0.000047,-0.000037,0.000033
1776783561.639905,0000000000000003:2,0.012437,-0.000829,0.008706
1776783561.807562,0000000000000001:1,0.012406,-0.000914,0.008685
1776783561.807613,0000000000000001:2,0.999510,0.001217,0.700022
1776783561.807632,0000000000000001:3,0.012432,-0.000760,0.008702
1776783562.628627,0000000000000002:1,0.009922,0.000583,0.007120
1776783562.628682,0000000000000002:2,0.999594,-0.000406,0.699716
1776783562.633134,0000000000000004:1,0.679557,-0.003225,0.475690
1776783562.675379,0000000000000004:2,0.009528,0.000139,0.006711
1776783562.675430,0000000000000004:3,0.000045,0.000001,0.000032
1776783562.685008,0000000000000003:1,0.000042,-0.000005,0.000029
1776783562.685051,0000000000000003:2,0.012697,0.000259,0.008965
1776783562.923198,0000000000000001:1,0.011878,-0.000528,0.008315
1776783562.923250,0000000000000001:2,0.899283,-0.100226,0.629498
1776783562.923268,0000000000000001:3,0.011786,-0.000646,0.008250
1776783563.635740,0000000000000002:1,0.008891,-0.001030,0.006224
1776783563.635793,0000000000000002:2,0.855310,-0.144284,0.598717
1776783563.645249,0000000000000004:1,0.790181,0.110624,0.586314
1776783563.645280,0000000000000004:2,0.009225,-0.000302,0.006458
1776783563.645298,0000000000000004:3,0.000045,0.000000,0.000032
1776783563.650729,0000000000000003:1,0.000049,0.000007,0.000036
1776783563.650758,0000000000000003:2,0.349717,0.337021,0.345909
1776783563.821862,0000000000000001:1,0.013465,0.001587,0.009901
1776783563.821914,0000000000000001:2,0.956669,0.057386,0.686884
1776783563.821933,0000000000000001:3,0.385508,0.373722,0.381972
1776783564.646350,0000000000000002:1,0.009313,0.000421,0.006645
1776783564.646419,0000000000000002:2,0.000206,-0.855103,0.000144
1776783564.652726,0000000000000003:1,0.000101,0.000052,0.000086
1776783564.652756,0000000000000003:2,0.908553,0.558835,0.803638
1776783564.653136,0000000000000004:1,0.998522,0.208342,0.761468
1776783564.653157,0000000000000004:2,0.009351,0.000126,0.006584
1776783564.653173,0000000000000004:3,0.000103,0.000058,0.000090
1776783564.832825,0000000000000001:1,0.012532,-0.000933,0.008772
1776783564.832875,0000000000000001:2,0.000219,-0.956450,0.000154
1776783564.832894,0000000000000001:3,0.901288,0.515779,0.785635
1776783565.646025,0000000000000002:1,0.009922,0.000609,0.007128
1776783565.646077,0000000000000002:2,0.000383,0.000177,0.000321
1776783565.654778,0000000000000004:1,0.912712,-0.085810,0.638898
1776783565.654808,0000000000000004:2,0.009889,0.000538,0.007084
1776783565.654825,0000000000000004:3,0.000208,0.000105,0.000177
1776783565.665593,0000000000000003:1,0.000202,0.000102,0.000172
1776783565.665622,0000000000000003:2,0.896624,-0.011929,0.627637
1776783565.842731,0000000000000001:1,0.013335,0.000803,0.009575
1776783565.842784,0000000000000001:2,0.000379,0.000160,0.000313
1776783565.842803,0000000000000001:3,0.898660,-0.002628,0.629062
1776783566.651774,0000000000000002:1,0.009177,-0.000745,0.006424
1776783566.651827,0000000000000002:2,0.000461,0.000078,0.000346
1776783566.656041,0000000000000004:1,0.905776,-0.006936,0.634043
1776783566.656070,0000000000000004:2,0.009218,-0.000671,0.006453
1776783566.656088,0000000000000004:3,0.000248,0.000040,0.000186
1776783566.666524,0000000000000003:1,0.000248,0.000046,0.000188
1776783566.666554,0000000000000003:2,0.907505,0.010881,0.638517
1776783566.844520,0000000000000001:1,0.012580,-0.000755,0.008806
1776783566.844570,0000000000000001:2,0.000463,0.000084,0.000349
1776783566.844589,0000000000000001:3,0.907710,0.009050,0.638112
1776783567.652061,0000000000000002:1,0.009694,0.000517,0.006941
1776783567.652116,0000000000000002:2,0.000605,0.000144,0.000466
1776783567.656499,0000000000000004:1,0.908810,0.003033,0.637077
1776783567.699072,0000000000000004:2,0.009300,0.000082,0.006535
1776783567.699135,0000000000000004:3,0.000296,0.000048,0.000222
1776783567.725519,0000000000000003:1,0.000292,0.000043,0.000217
1776783567.725551,0000000000000003:2,0.856929,-0.050575,0.599850
1776783567.895626,0000000000000001:1,0.012625,0.000045,0.008851
1776783567.895673,0000000000000001:2,0.000569,0.000106,0.000430
1776783567.895692,0000000000000001:3,0.862184,-0.045525,0.603529
1776783568.657396,0000000000000002:1,0.008609,-0.001085,0.006027
1776783568.657458,0000000000000002:2,0.398084,0.397479,0.397903
1776783568.668343,0000000000000004:1,0.822790,-0.086019,0.575953
1776783568.668372,0000000000000004:2,0.008940,-0.000361,0.006258
1776783568.668390,0000000000000004:3,0.000329,0.000033,0.000240
1776783568.677886,0000000000000003:1,0.000321,0.000029,0.000233
1776783568.677916,0000000000000003:2,0.592472,-0.264457,0.414731
1776783568.849012,0000000000000001:1,0.012598,-0.000026,0.008819
1776783568.849059,0000000000000001:2,0.421528,0.420959,0.421358
1776783568.849077,0000000000000001:3,0.582956,-0.279229,0.408069
1776783569.712565,0000000000000002:1,0.009416,0.000807,0.006833
1776783569.712620,0000000000000002:2,1.000000,0.601916,0.880575
1776783569.721780,0000000000000004:1,0.680564,-0.142226,0.476395
1776783569.721811,0000000000000004:2,0.009422,0.000482,0.006740
1776783569.721828,0000000000000004:3,0.000185,-0.000144,0.000129
1776783569.727282,0000000000000003:1,0.000205,-0.000116,0.000143
1776783569.727311,0000000000000003:2,0.012568,-0.579904,0.008798
1776783569.911963,0000000000000001:1,0.012665,0.000067,0.008886
1776783569.912011,0000000000000001:2,0.993003,0.571475,0.866544
1776783569.912030,0000000000000001:3,0.012362,-0.570594,0.008653
1776783570.719095,0000000000000002:1,0.009988,0.000572,0.007163
1776783570.719147,0000000000000002:2,0.999876,-0.000124,0.699913
1776783570.728851,0000000000000004:1,0.680187,-0.000378,0.476131
1776783570.728897,0000000000000004:2,0.009982,0.000560,0.007156
1776783570.728915,0000000000000004:3,0.000070,-0.000115,0.000049
1776783570.733443,0000000000000003:1,0.000070,-0.000135,0.000049
1776783570.733472,0000000000000003:2,0.013304,0.000736,0.009534
1776783570.920650,0000000000000001:1,0.013351,0.000686,0.009551
1776783570.920702,0000000000000001:2,0.997473,0.004470,0.699573
1776783570.920721,0000000000000001:3,0.013249,0.000887,0.009540
1776783571.726138,0000000000000002:1,0.009486,-0.000502,0.006640
1776783571.726191,0000000000000002:2,0.999990,0.000114,0.700027
1776783571.732459,0000000000000003:1,0.000030,-0.000040,0.000021
1776783571.732489,0000000000000003:2,0.012731,-0.000573,0.008912
1776783571.735793,0000000000000004:1,0.679364,-0.000823,0.475554
1776783571.735821,0000000000000004:2,0.009483,-0.000499,0.006638
1776783571.735839,0000000000000004:3,0.000033,-0.000037,0.000023
1776783571.930180,0000000000000001:1,0.012621,-0.000730,0.008835
1776783571.930232,0000000000000001:2,0.998710,0.001236,0.699468
1776783571.930251,0000000000000001:3,0.012590,-0.000659,0.008813
1776783572.730817,0000000000000002:1,0.010160,0.000674,0.007314
1776783572.730870,0000000000000002:2,1.000000,0.000010,0.700003
1776783572.740270,0000000000000004:1,0.681117,0.001754,0.477308
1776783572.740299,0000000000000004:2,0.010112,0.000629,0.007267
1776783572.740318,0000000000000004:3,0.000017,-0.000017,0.000012
1776783572.744951,0000000000000003:1,0.000020,-0.000010,0.000014
1776783572.744980,0000000000000003:2,0.013358,0.000627,0.009539
1776783572.937913,0000000000000001:1,0.013435,0.000814,0.009648
1776783572.937966,0000000000000001:2,0.998103,-0.000607,0.698672
1776783572.937985,0000000000000001:3,0.013426,0.000836,0.009649
1776783573.739545,0000000000000002:1,0.009410,-0.000750,0.006587
1776783573.739599,0000000000000002:2,0.760113,-0.239887,0.532079
1776783573.749325,0000000000000004:1,0.823197,0.142079,0.618861
1776783573.749356,0000000000000004:2,0.009457,-0.000655,0.006620
1776783573.749374,0000000000000004:3,0.000037,0.000020,0.000032
1776783573.754691,0000000000000003:1,0.000030,0.000010,0.000024
1776783573.754720,0000000000000003:2,0.419453,0.406095,0.415446
1776783573.947183,0000000000000001:1,0.012629,-0.000806,0.008840
1776783573.947236,0000000000000001:2,0.757114,-0.240989,0.529980
1776783573.947256,0000000000000001:3,0.428341,0.414916,0.424314
1776783574.819390,0000000000000002:1,0.008922,-0.000488,0.006245
1776783574.819469,0000000000000002:2,0.000187,-0.759927,0.000131
1776783574.829454,0000000000000004:1,0.323493,-0.499703,0.226445
1776783574.829493,0000000000000004:2,0.008923,-0.000534,0.006246
1776783574.829511,0000000000000004:3,0.000100,0.000063,0.000089
1776783574.835521,0000000000000003:1,0.000099,0.000070,0.000090
1776783574.835559,0000000000000003:2,0.230123,-0.189330,0.161086
1776783575.032831,0000000000000001:1,0.011919,-0.000710,0.008343
1776783575.032882,0000000000000001:2,0.000186,-0.756928,0.000130
1776783575.032901,0000000000000001:3,0.221052,-0.207290,0.154736
1776783575.748235,0000000000000002:1,0.009731,0.000809,0.007054
1776783575.748288,0000000000000002:2,0.000340,0.000153,0.000284
1776783575.758544,0000000000000004:1,0.013106,-0.310387,0.009174
1776783575.758585,0000000000000004:2,0.009732,0.000809,0.007055
1776783575.758603,0000000000000004:3,0.000177,0.000078,0.000147
1776783575.764722,0000000000000003:1,0.000163,0.000063,0.000133
1776783575.764751,0000000000000003:2,0.012974,-0.217149,0.009082
1776783575.958277,0000000000000001:1,0.013196,0.001277,0.009621
1776783575.958329,0000000000000001:2,0.000334,0.000148,0.000278
1776783575.958348,0000000000000001:3,0.013037,-0.208015,0.009126
1776783576.757054,0000000000000002:1,0.009173,-0.000558,0.006421
1776783576.757107,0000000000000002:2,0.000413,0.000073,0.000311
1776783576.764132,0000000000000004:1,0.012532,-0.000574,0.008773
1776783576.764162,0000000000000004:2,0.009215,-0.000516,0.006451
1776783576.764179,0000000000000004:3,0.000200,0.000023,0.000147
1776783576.769810,0000000000000003:1,0.000214,0.000051,0.000165
1776783576.769855,0000000000000003:2,0.012271,-0.000704,0.008590
1776783576.962706,0000000000000001:1,0.012538,-0.000659,0.008776
1776783576.962751,0000000000000001:2,0.000428,0.000094,0.000328
1776783576.962770,0000000000000001:3,0.012293,-0.000744,0.008605
1776783577.757889,0000000000000002:1,0.009874,0.000701,0.007122
1776783577.757942,0000000000000002:2,0.000557,0.000144,0.000433
1776783577.762653,0000000000000004:1,0.013554,0.001022,0.009794
1776783577.762683,0000000000000004:2,0.009883,0.000667,0.007118
1776783577.762701,0000000000000004:3,0.000296,0.000096,0.000236
1776783577.776763,0000000000000003:1,0.000287,0.000073,0.000223
1776783577.776793,0000000000000003:2,0.013005,0.000734,0.009324
1776783577.974311,0000000000000001:1,0.013312,0.000775,0.009551
1776783577.974362,0000000000000001:2,0.000558,0.000130,0.000430
1776783577.974380,0000000000000001:3,0.012971,0.000679,0.009284
1776783578.768027,0000000000000002:1,0.009064,-0.000809,0.006345
1776783578.768083,0000000000000002:2,0.000612,0.000055,0.000445
1776783578.773140,0000000000000004:1,0.012480,-0.001074,0.008736
1776783578.773170,0000000000000004:2,0.009074,-0.000809,0.006352
1776783578.773187,0000000000000004:3,0.000306,0.000010,0.000217
1776783578.785295,0000000000000003:1,0.000297,0.000010,0.000210
1776783578.785325,0000000000000003:2,0.012185,-0.000820,0.008529
1776783578.978015,0000000000000001:1,0.012703,-0.000609,0.008892
1776783578.978067,0000000000000001:2,0.000623,0.000065,0.000455
1776783578.978086,0000000000000001:3,0.012243,-0.000728,0.008570
1776783579.771801,0000000000000002:1,0.009687,0.000623,0.006968
1776783579.771847,0000000000000002:2,0.000763,0.000151,0.000580
1776783579.782012,0000000000000004:1,0.013344,0.000864,0.009600
1776783579.782044,0000000000000004:2,0.009638,0.000564,0.006916
1776783579.782062,0000000000000004:3,0.000390,0.000084,0.000298
1776783579.789223,0000000000000003:1,0.000395,0.000098,0.000306
1776783579.789254,0000000000000003:2,0.012897,0.000712,0.009241
1776783580.047566,0000000000000001:1,0.012520,-0.000183,0.008764
1776783580.047619,0000000000000001:2,0.000716,0.000094,0.000529
1776783580.047638,0000000000000001:3,0.012126,-0.000117,0.008488
1776783580.771509,0000000000000002:1,0.008752,-0.000935,0.006126
1776783580.771565,0000000000000002:2,0.000786,0.000023,0.000557
1776783580.780946,0000000000000004:1,0.012194,-0.001150,0.008536
1776783580.780976,0000000000000004:2,0.008749,-0.000890,0.006124
1776783580.780994,0000000000000004:3,0.000417,0.000027,0.000300
1776783580.797403,0000000000000003:1,0.000427,0.000032,0.000308
1776783580.797434,0000000000000003:2,0.011518,-0.001379,0.008063
1776783580.991622,0000000000000001:1,0.012969,0.000449,0.009213
1776783580.991663,0000000000000001:2,0.000819,0.000102,0.000604
1776783580.991682,0000000000000001:3,0.012372,0.000245,0.008734
1776783581.778233,0000000000000002:1,0.008925,0.000173,0.006299
1776783581.778286,0000000000000002:2,0.000948,0.000161,0.000712
1776783581.791317,0000000000000004:1,0.012477,0.000283,0.008819
1776783581.791388,0000000000000004:2,0.008899,0.000150,0.006274
1776783581.791422,0000000000000004:3,0.000472,0.000055,0.000347
1776783581.804568,0000000000000003:1,0.000444,0.000017,0.000316
1776783581.804626,0000000000000003:2,0.011938,0.000421,0.008483
1776783582.007662,0000000000000001:1,0.012408,-0.000562,0.008685
1776783582.007718,0000000000000001:2,0.000946,0.000127,0.000700
1776783582.007738,0000000000000001:3,0.011803,-0.000568,0.008262
1776783582.782889,0000000000000002:1,0.008940,0.000015,0.006262
1776783582.782944,0000000000000002:2,0.000957,0.000009,0.000672
1776783582.787279,0000000000000004:1,0.012644,0.000167,0.008901
1776783582.787308,0000000000000004:2,0.009015,0.000116,0.006345
1776783582.787325,0000000000000004:3,0.000493,0.000020,0.000351
1776783582.803907,0000000000000003:1,0.000501,0.000057,0.000368
1776783582.803944,0000000000000003:2,0.011929,-0.000009,0.008351
1776783583.025828,0000000000000001:1,0.012246,-0.000162,0.008572
1776783583.025955,0000000000000001:2,0.000983,0.000038,0.000700
1776783583.026000,0000000000000001:3,0.011637,-0.000166,0.008146
1776783583.788647,0000000000000002:1,0.008409,-0.000531,0.005886
1776783583.788702,0000000000000002:2,0.001042,0.000086,0.000755
1776783583.799367,0000000000000004:1,0.011885,-0.000759,0.008320
1776783583.799397,0000000000000004:2,0.008356,-0.000659,0.005849
1776783583.799416,0000000000000004:3,0.000528,0.000035,0.000380
1776783583.817270,0000000000000003:1,0.000521,0.000020,0.000370
1776783583.817318,0000000000000003:2,0.011149,-0.000780,0.007805
1776783584.007590,0000000000000001:1,0.012325,0.000079,0.008651
1776783584.007643,0000000000000001:2,0.001040,0.000057,0.000745
1776783584.007663,0000000000000001:3,0.011637,0.000000,0.008146
1776783584.791070,0000000000000002:1,0.009409,0.001000,0.006886
1776783584.791130,0000000000000002:2,0.001240,0.000198,0.000927
1776783584.797095,0000000000000004:1,0.013358,0.001473,0.009793
1776783584.797125,0000000000000004:2,0.009453,0.001097,0.006946
1776783584.797143,0000000000000004:3,0.000633,0.000105,0.000475
1776783584.820242,0000000000000003:1,0.000623,0.000103,0.000467
1776783584.820273,0000000000000003:2,0.012534,0.001384,0.009189
1776783585.014585,0000000000000001:1,0.013298,0.000973,0.009600
1776783585.014638,0000000000000001:2,0.001228,0.000187,0.000916
1776783585.014657,0000000000000001:3,0.012497,0.000860,0.009006
1776783585.793743,0000000000000002:1,0.007925,-0.001483,0.005548
1776783585.793796,0000000000000002:2,0.001092,-0.000148,0.000765
1776783585.798910,0000000000000004:1,0.011296,-0.002062,0.007907
1776783585.798940,0000000000000004:2,0.007942,-0.001511,0.005559
1776783585.798958,0000000000000004:3,0.000543,-0.000090,0.000380
1776783585.820123,0000000000000003:1,0.000554,-0.000069,0.000388
1776783585.820155,0000000000000003:2,0.010574,-0.001960,0.007402
1776783586.038024,0000000000000001:1,0.010922,-0.002376,0.007645
1776783586.038124,0000000000000001:2,0.001070,-0.000158,0.000749
1776783586.038147,0000000000000001:3,0.010256,-0.002241,0.007179
1776783586.802753,0000000000000002:1,0.008858,0.000933,0.006480
1776783586.802821,0000000000000002:2,0.001365,0.000273,0.001038
1776783586.815183,0000000000000004:1,0.012687,0.001391,0.009298
1776783586.815247,0000000000000004:2,0.008794,0.000852,0.006412
1776783586.815269,0000000000000004:3,0.000691,0.000148,0.000528
1776783586.837381,0000000000000003:1,0.000680,0.000126,0.000514
1776783586.837460,0000000000000003:2,0.011723,0.001149,0.008551
1776783587.093700,0000000000000001:1,0.012277,0.001355,0.009000
1776783587.093759,0000000000000001:2,0.001299,0.000228,0.000978
1776783587.093779,0000000000000001:3,0.011416,0.001160,0.008339
1776783587.803774,0000000000000002:1,0.008606,-0.000252,0.006024
1776783587.803837,0000000000000002:2,0.001369,0.000004,0.000960
1776783587.815514,0000000000000004:1,0.012365,-0.000322,0.008656
1776783587.815548,0000000000000004:2,0.008619,-0.000175,0.006033
1776783587.815566,0000000000000004:3,0.000672,-0.000019,0.000470
1776783587.831791,0000000000000003:1,0.000666,-0.000015,0.000466
1776783587.831830,0000000000000003:2,0.011583,-0.000140,0.008108
1776783588.027474,0000000000000001:1,0.013271,0.000994,0.009588
1776783588.027541,0000000000000001:2,0.001490,0.000191,0.001100
1776783588.027565,0000000000000001:3,0.012292,0.000876,0.008867
1776783588.809967,0000000000000002:1,0.008632,0.000026,0.006050
1776783588.810023,0000000000000002:2,0.001443,0.000073,0.001032
1776783588.815794,0000000000000004:1,0.012482,0.000117,0.008773
1776783588.815830,0000000000000004:2,0.008666,0.000047,0.006081
1776783588.815849,0000000000000004:3,0.000752,0.000081,0.000551
1776783588.847365,0000000000000003:1,0.000751,0.000085,0.000551
1776783588.847422,0000000000000003:2,0.011354,-0.000229,0.007948
1776783589.045210,0000000000000001:1,0.012317,-0.000954,0.008622
1776783589.045262,0000000000000001:2,0.001433,-0.000057,0.001003
1776783589.045282,0000000000000001:3,0.011392,-0.000899,0.007975
1776783589.809754,0000000000000002:1,0.009114,0.000482,0.006525
1776783589.809821,0000000000000002:2,0.001667,0.000224,0.001234
1776783589.824775,0000000000000004:1,0.013129,0.000647,0.009385
1776783589.824811,0000000000000004:2,0.009061,0.000395,0.006461
1776783589.824829,0000000000000004:3,0.000816,0.000063,0.000590
1776783589.841950,0000000000000003:1,0.000804,0.000053,0.000579
1776783589.841980,0000000000000003:2,0.012261,0.000907,0.008855
1776783590.032012,0000000000000001:1,0.013352,0.001035,0.009657
1776783590.032068,0000000000000001:2,0.001668,0.000236,0.001239
1776783590.032087,0000000000000001:3,0.012330,0.000938,0.008913
1776783590.813112,0000000000000002:1,0.008097,-0.001017,0.005668
1776783590.813166,0000000000000002:2,0.001487,-0.000180,0.001041
1776783590.820383,0000000000000004:1,0.011870,-0.001259,0.008309
1776783590.820416,0000000000000004:2,0.008137,-0.000924,0.005696
1776783590.820434,0000000000000004:3,0.000776,-0.000040,0.000543
1776783590.851146,0000000000000003:1,0.000766,-0.000038,0.000536
1776783590.851190,0000000000000003:2,0.010698,-0.001563,0.007489
1776783591.037122,0000000000000001:1,0.011829,-0.001522,0.008281
1776783591.037173,0000000000000001:2,0.001478,-0.000191,0.001034
1776783591.037191,0000000000000001:3,0.010791,-0.001539,0.007554
1776783591.834952,0000000000000002:1,0.008674,0.000577,0.006245
1776783591.835129,0000000000000002:2,0.001703,0.000216,0.001257
1776783591.858958,0000000000000004:1,0.012557,0.000687,0.008996
1776783591.859034,0000000000000004:2,0.008554,0.000417,0.006113
1776783591.859057,0000000000000004:3,0.000831,0.000055,0.000599
1776783591.892974,0000000000000003:1,0.000835,0.000070,0.000606
1776783591.893026,0000000000000003:2,0.011412,0.000714,0.008203
1776783592.078443,0000000000000001:1,0.012455,0.000626,0.008906
1776783592.078497,0000000000000001:2,0.001684,0.000207,0.001241
1776783592.078516,0000000000000001:3,0.011418,0.000627,0.008181
1776783592.830593,0000000000000002:1,0.007556,-0.001119,0.005289
1776783592.830648,0000000000000002:2,0.001519,-0.000184,0.001063
1776783592.842317,0000000000000004:1,0.011139,-0.001418,0.007797
1776783592.842352,0000000000000004:2,0.007644,-0.000910,0.005351
1776783592.842369,0000000000000004:3,0.000786,-0.000045,0.000550
1776783592.859206,0000000000000003:1,0.000779,-0.000056,0.000545
1776783592.859237,0000000000000003:2,0.010312,-0.001101,0.007218
1776783593.066411,0000000000000001:1,0.011155,-0.001300,0.007809
1776783593.066539,0000000000000001:2,0.001578,-0.000106,0.001105
1776783593.066562,0000000000000001:3,0.010075,-0.001343,0.007053
1776783593.840523,0000000000000002:1,0.008311,0.000755,0.006044
1776783593.840586,0000000000000002:2,0.001797,0.000278,0.001341
1776783593.856193,0000000000000004:1,0.012293,0.001154,0.008951
1776783593.856249,0000000000000004:2,0.008275,0.000631,0.005982
1776783593.856268,0000000000000004:3,0.000905,0.000119,0.000669
1776783593.883924,0000000000000003:1,0.000898,0.000119,0.000665
1776783593.883991,0000000000000003:2,0.010903,0.000591,0.007810
1776783594.133290,0000000000000001:1,0.011619,0.000464,0.008272
1776783594.133342,0000000000000001:2,0.001650,0.000072,0.001177
1776783594.133361,0000000000000001:3,0.010528,0.000453,0.007506
1776783594.844058,0000000000000002:1,0.007928,-0.000382,0.005550
1776783594.844114,0000000000000002:2,0.001714,-0.000082,0.001200
1776783594.858170,0000000000000004:1,0.011656,-0.000637,0.008159
1776783594.858203,0000000000000004:2,0.007907,-0.000367,0.005535
1776783594.858221,0000000000000004:3,0.000848,-0.000056,0.000594
1776783594.881598,0000000000000003:1,0.000866,-0.000033,0.000606
1776783594.881629,0000000000000003:2,0.010562,-0.000341,0.007393
1776783595.078582,0000000000000001:1,0.012355,0.000736,0.008870
